diario,titulo,contenido,fecha de extracción,contenido_depurado,resut_sentim,mejor_etiqueta,mejor_score
www.ambito.com,La lucrativa alianza de las superestrellas del pop y la moda,<p>El vestuario lucido en el escenario permite a los diseñadores obtener una publicidad masiva. Los megaconciertos de estrellas no solamente es un éxito de taquilla.</p>,"Sun, 12 May 2024 00:00:00 -0300",El vestuario lucido en el escenario permite a los diseñadores obtener una publicidad masiva. Los megaconciertos de estrellas no solamente es un éxito de taquilla.,POS,mercados emergentes,0.5113016366958618
www.ambito.com,Hot sale: 4 tecnologías para mejorar la atención al cliente,"<p>El uso de chatbots, CRM y otras herramientas tecnológicas cobra mayor relevancia para optimizar las operaciones, mejorar la personalización y enriquecer la reputación de la marca. </p>","Sat, 11 May 2024 21:12:53 -0300","El uso de chatbots, CRM y otras herramientas tecnológicas cobra mayor relevancia para optimizar las operaciones, mejorar la personalización y enriquecer la reputación de la marca.",POS,tendencias del mercado,0.4056900143623352
www.ambito.com,"Quién es Robert Kuok, el multimillonario más poderoso de Malasia gracias al azúcar y el arroz",<p>Descubrí la historia del malayo que arrancó como un simple empleado y terminó creando una empresa multinacional que lo transformó en millonario.</p>,"Sat, 11 May 2024 18:30:00 -0300",Descubrí la historia del malayo que arrancó como un simple empleado y terminó creando una empresa multinacional que lo transformó en millonario.,NEG,políticas monetarias,0.3328034281730652
www.ambito.com,El increíble motivo por el que Warren Buffet acumula 200.000 millones de dólares en efectivo,<p>Las recientes declaraciones de Buffett revelan su preocupación por la falta de oportunidades claras en el mercado de la bolsa de valores. Enteráte cuales son las razones que preocupan al magnate.</p>,"Sat, 11 May 2024 13:00:00 -0300",Las recientes declaraciones de Buffett revelan su preocupación por la falta de oportunidades claras en el mercado de la bolsa de valores. Enteráte cuales son las razones que preocupan al magnate.,NEG,análisis macroeconómico,0.5359305143356323
www.ambito.com,"Quiénes son los gemelos Strüngmann, los multimillonarios que revolucionaron el mundo de la salud y se hicieron ricos con el Covid-19","<p>La pandemia fue un fenómeno que perjudicó a la mayor parte de la población mundial. Pero para estos inversores, significó la posibilidad de negocios millonarios.</p>","Sat, 11 May 2024 06:00:00 -0300","La pandemia fue un fenómeno que perjudicó a la mayor parte de la población mundial. Pero para estos inversores, significó la posibilidad de negocios millonarios.",NEG,análisis macroeconómico,0.4379643201828003
www.ambito.com,El mito de crear una empresa en EEUU,"<p>Antes de sumergirse en esta dinámica hay que contar con un capital de respaldo para poder invertir de forma anticipada, sin apresurarse a tomar decisiones.</p>","Sat, 11 May 2024 00:00:00 -0300","Antes de sumergirse en esta dinámica hay que contar con un capital de respaldo para poder invertir de forma anticipada, sin apresurarse a tomar decisiones.",NEU,políticas monetarias,0.2898467183113098
www.ambito.com,Hot Sale 2024: bancos y billeteras virtuales ofrecen descuentos de hasta 70% y cuotas sin interés,"<p>La décima edición de este evento, que impulsa la Cámara Argentina de Comercio Electrónico (CACE), contará con múltiples ofertas y cuotas sin interés por parte de bancos y billeteras virtuales, los cuales detallamos a continuación.</p>","Sat, 11 May 2024 00:00:00 -0300","La décima edición de este evento, que impulsa la Cámara Argentina de Comercio Electrónico (CACE), contará con múltiples ofertas y cuotas sin interés por parte de bancos y billeteras virtuales, los cuales detallamos a continuación.",NEU,tendencias del mercado,0.2977735698223114
www.ambito.com,"CAPRIMSA, la cámara empresarial que apunta a la creatividad y a la sinergia para su crecimiento","<p>CAPRIMSA cuenta con más de 200 socios entre pequeñas, medianas y grandes empresas; y a pesar de que es relativamente nueva, ya se perfila como una de las más importantes del país.</p>","Sat, 11 May 2024 00:00:00 -0300","CAPRIMSA cuenta con más de 200 socios entre pequeñas, medianas y grandes empresas; y a pesar de que es relativamente nueva, ya se perfila como una de las más importantes del país.",POS,mercados emergentes,0.2225099802017212
www.ambito.com,"Quién es Renáta Kellnerová, la mujer más rica de Europa del este que dirige un imperio de 43.000 millones de dólares",<p>En esta nota vas a poder conocer cómo Kellnerová se convirtió en una de las mujeres más ricas del mundo y de Europa.</p>,"Fri, 10 May 2024 18:00:00 -0300",En esta nota vas a poder conocer cómo Kellnerová se convirtió en una de las mujeres más ricas del mundo y de Europa.,POS,mercados emergentes,0.4316640794277191
www.ambito.com,"Quién es Frank Lowy, el multimillonario que escapó de los nazis y ahora es el rey de los shoppings","<p>Es uno de los millonarios con una de las historias de supervivencia más fuertes. Pero pudo emigrar, progresar en Australia e inaugurar centros comerciales.</p>","Fri, 10 May 2024 15:30:00 -0300","Es uno de los millonarios con una de las historias de supervivencia más fuertes. Pero pudo emigrar, progresar en Australia e inaugurar centros comerciales.",POS,políticas monetarias,0.5506075620651245
www.ambito.com,"Tras despidos, Elon Musk anunció que Tesla invertirá u$s500 millones en la red de recarga rápida","<p>Tras los despidos de la semana pasada, Musk dijo que Tesla planeaba ampliar la red de Supercargadores, pero a un ritmo más lento para las nuevas ubicaciones.</p>","Fri, 10 May 2024 14:59:33 -0300","Tras los despidos de la semana pasada, Musk dijo que Tesla planeaba ampliar la red de Supercargadores, pero a un ritmo más lento para las nuevas ubicaciones.",NEU,políticas monetarias,0.2832624912261963
www.ambito.com,"Presidente de Toyota: ""Con la importación de autos la rentabilidad está equilibrada""","<p>En diálogo con Ámbito, Gustavo Salinas analizó también otros temas vinculados con la empresa como la rentabilidad en las importaciones, la reducción de la producción y la marcha del plan de retiro voluntario que está aplicando la empresa.</p>","Fri, 10 May 2024 11:09:00 -0300","En diálogo con Ámbito, Gustavo Salinas analizó también otros temas vinculados con la empresa como la rentabilidad en las importaciones, la reducción de la producción y la marcha del plan de retiro voluntario que está aplicando la empresa.",NEU,mercados emergentes,0.30930790305137634
www.ambito.com,"La opa del BBVA sobre Sabadell, una carrera de obstáculos de incierto desenlace","<p>La opa del BBVA por Sabadell enfrenta la oposición de la dirección del banco catalán, para quien esta propuesta -idéntica a una oferta amistosa de fusión rechazada el lunes- ""infravalora significativamente"" su valor.</p>","Fri, 10 May 2024 10:37:54 -0300","La opa del BBVA por Sabadell enfrenta la oposición de la dirección del banco catalán, para quien esta propuesta -idéntica a una oferta amistosa de fusión rechazada el lunes- ""infravalora significativamente"" su valor.",NEG,análisis macroeconómico,0.3223213255405426
www.ambito.com,"Quién es Gina Rinehart, la multimillonaria que negaba el cambio climático y ahora se hace rica con la energía verde",<p>La empresaria originaria de Australia es una de las millonarias de la minería que pasó a priorizar la producción de litio.</p>,"Fri, 10 May 2024 09:54:00 -0300",La empresaria originaria de Australia es una de las millonarias de la minería que pasó a priorizar la producción de litio.,NEU,tendencias del mercado,0.37600478529930115
www.iprofesional.com,Juan Pazo: un Secretario que desafía al campo y es productor agropecuario,"
                        
                        Este nombre suena en el mercado financiero como futuro candidato para el ministerio de Economía junto al del asesor presidencial Federico Sturzenegger
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Juan Pazo: un Secretario que desafía al campo y es productor agropecuario&amp;location=https://www.iprofesional.com/economia/405876-juan-pazo-un-funcionario-que-desafia-al-campo-y-es-productor-agropecuario&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Sun, 12 May 2024 22:36:00 -0300",Este nombre suena en el mercado financiero como futuro candidato para el ministerio de Economía junto al del asesor presidencial Federico Sturzenegger,NEU,políticas monetarias,0.5149203538894653
www.iprofesional.com,"Plazo fijo tradicional versus plazo fijo UVA: cuál ganará mes por mes, hasta octubre","
                        
                        Las colocaciones bancarias afrontan una baja en la renta por la baja de la tasa de interés de referencia y también por el descenso de inflación. Cuál gana
                                                    <iframe width=""0"" height=""0"" border=""0"">
                                <script>
                                    (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
                                    ga('create', 'GTM-5LW5KQD', 'auto');
                                    ga('require', 'displayfeatures');
                                    ga('set', 'campaignSource', 'RSS Client for iProfesional');
                                    ga('set', 'campaignMedium', 'RSS Client for iProfesional');
                                    ga('set', {""dataSource"": ""rss.atom.iprofesional.com""});
                                    ga('set', {""referrer"": ""rss.atom.iprofesional.com""});
                                    ga('set', 'title', 'RSS Client for iProfesional');
                                    ga('send', 'pageview');
                                </script>
                                                                <!-- Begin comScore Tag -->
                                <script>
                                    var _comscore = _comscore || [];
                                    _comscore.push({ c1: ""2"", c2: ""16597048"" });
                                    (function() {
                                        var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true;
                                        s.src = ""https://sb.scorecardresearch.com/cs/16597048/beacon.js"";
                                        el.parentNode.insertBefore(s, el);
                                    })();
                                </script>
                                <noscript>
                                    <img src=""https://sb.scorecardresearch.com/p?c1=2&amp;c2=16597048&amp;cv=3.6.0&amp;cj=1"">
                                </noscript>
                                <!-- End comScore Tag -->
                                                            </iframe>
                            <iframe border=""0px"" style=""display: none"" width=0 height=0 src=""https://www.iprofesional.com/ga4.html?gtag_id=G-N13KWJP8BK&amp;title=Plazo fijo tradicional versus plazo fijo UVA: cuál ganará mes por mes, hasta octubre&amp;location=https://www.iprofesional.com/finanzas/405637-cual-es-el-plazo-fijo-que-mas-conviene-para-invertir-los-pesos&amp;referrer=rss.atom.iprofesional.com&amp;ci=RSS Client for iProfesional&amp;cs=RSS Client for iProfesional&amp;cm=RSS&amp;cn=RSS Client for iProfesional&amp;cc=RSS Client for iProfesional""></iframe>
                                                
                    ","Sun, 12 May 2024 18:59:00 -0300",Las colocaciones bancarias afrontan una baja en la renta por la baja de la tasa de interés de referencia y también por el descenso de inflación. Cuál gana,NEG,mercados emergentes,0.6461143493652344
